D:\articleProj\IMG\center_2022_10_15_19_12_36_266.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_36_266.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_36_266.jpg,-0.05,1,0,30.18972
D:\articleProj\IMG\center_2022_10_15_19_12_36_332.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_36_332.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_36_332.jpg,-0.2,1,0,30.17981
D:\articleProj\IMG\center_2022_10_15_19_12_36_409.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_36_409.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_36_409.jpg,-0.004574111,1,0,30.19009
D:\articleProj\IMG\center_2022_10_15_19_12_36_483.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_36_483.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_36_483.jpg,0,1,0,30.19009
D:\articleProj\IMG\center_2022_10_15_19_12_36_559.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_36_559.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_36_559.jpg,0,1,0,30.19024
D:\articleProj\IMG\center_2022_10_15_19_12_36_627.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_36_627.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_36_627.jpg,0,1,0,30.19029
D:\articleProj\IMG\center_2022_10_15_19_12_36_703.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_36_703.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_36_703.jpg,0,1,0,30.19031
D:\articleProj\IMG\center_2022_10_15_19_12_36_779.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_36_779.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_36_779.jpg,0,1,0,30.19031
D:\articleProj\IMG\center_2022_10_15_19_12_36_852.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_36_852.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_36_852.jpg,0,1,0,30.1903
D:\articleProj\IMG\center_2022_10_15_19_12_36_926.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_36_926.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_36_926.jpg,0,1,0,30.19029
D:\articleProj\IMG\center_2022_10_15_19_12_37_002.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_37_002.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_37_002.jpg,0,1,0,30.1903
D:\articleProj\IMG\center_2022_10_15_19_12_37_076.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_37_076.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_37_076.jpg,0,1,0,30.19028
D:\articleProj\IMG\center_2022_10_15_19_12_37_152.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_37_152.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_37_152.jpg,0,1,0,30.18999
D:\articleProj\IMG\center_2022_10_15_19_12_37_228.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_37_228.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_37_228.jpg,0,1,0,30.19038
D:\articleProj\IMG\center_2022_10_15_19_12_37_305.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_37_305.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_37_305.jpg,0,1,0,30.19013
D:\articleProj\IMG\center_2022_10_15_19_12_37_381.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_37_381.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_37_381.jpg,0,1,0,30.19004
D:\articleProj\IMG\center_2022_10_15_19_12_37_457.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_37_457.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_37_457.jpg,0,1,0,30.19004
D:\articleProj\IMG\center_2022_10_15_19_12_37_530.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_37_530.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_37_530.jpg,-0.05,1,0,30.18945
D:\articleProj\IMG\center_2022_10_15_19_12_37_602.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_37_602.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_37_602.jpg,-0.2173596,1,0,30.17851
D:\articleProj\IMG\center_2022_10_15_19_12_37_675.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_37_675.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_37_675.jpg,-0.029109,1,0,30.1902
D:\articleProj\IMG\center_2022_10_15_19_12_37_746.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_37_746.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_37_746.jpg,0,1,0,30.18975
D:\articleProj\IMG\center_2022_10_15_19_12_37_816.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_37_816.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_37_816.jpg,0,1,0,30.19003
D:\articleProj\IMG\center_2022_10_15_19_12_37_887.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_37_887.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_37_887.jpg,-0.15,1,0,30.18544
D:\articleProj\IMG\center_2022_10_15_19_12_37_959.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_37_959.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_37_959.jpg,-0.2074794,1,0,30.18117
D:\articleProj\IMG\center_2022_10_15_19_12_38_030.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_38_030.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_38_030.jpg,0,1,0,30.18946
D:\articleProj\IMG\center_2022_10_15_19_12_38_101.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_38_101.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_38_101.jpg,0,1,0,30.19002
D:\articleProj\IMG\center_2022_10_15_19_12_38_171.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_38_171.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_38_171.jpg,0,1,0,30.1902
D:\articleProj\IMG\center_2022_10_15_19_12_38_244.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_38_244.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_38_244.jpg,0,1,0,30.19036
D:\articleProj\IMG\center_2022_10_15_19_12_38_313.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_38_313.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_38_313.jpg,0,1,0,30.19024
D:\articleProj\IMG\center_2022_10_15_19_12_38_381.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_38_381.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_38_381.jpg,0,1,0,30.19031
D:\articleProj\IMG\center_2022_10_15_19_12_38_451.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_38_451.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_38_451.jpg,0,1,0,30.19031
D:\articleProj\IMG\center_2022_10_15_19_12_38_519.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_38_519.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_38_519.jpg,0,1,0,30.19029
D:\articleProj\IMG\center_2022_10_15_19_12_38_586.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_38_586.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_38_586.jpg,0,1,0,30.1905
D:\articleProj\IMG\center_2022_10_15_19_12_38_653.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_38_653.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_38_653.jpg,0,1,0,30.19027
D:\articleProj\IMG\center_2022_10_15_19_12_38_726.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_38_726.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_38_726.jpg,0,1,0,30.19028
D:\articleProj\IMG\center_2022_10_15_19_12_38_796.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_38_796.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_38_796.jpg,0,1,0,30.19034
D:\articleProj\IMG\center_2022_10_15_19_12_38_866.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_38_866.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_38_866.jpg,0,1,0,30.19024
D:\articleProj\IMG\center_2022_10_15_19_12_38_935.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_38_935.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_38_935.jpg,0,1,0,30.19025
D:\articleProj\IMG\center_2022_10_15_19_12_39_003.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_39_003.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_39_003.jpg,0,1,0,30.19026
D:\articleProj\IMG\center_2022_10_15_19_12_39_069.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_39_069.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_39_069.jpg,0,1,0,30.19028
D:\articleProj\IMG\center_2022_10_15_19_12_39_136.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_39_136.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_39_136.jpg,0,1,0,30.19026
D:\articleProj\IMG\center_2022_10_15_19_12_39_207.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_39_207.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_39_207.jpg,0,1,0,30.19033
D:\articleProj\IMG\center_2022_10_15_19_12_39_275.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_39_275.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_39_275.jpg,0,1,0,30.19029
D:\articleProj\IMG\center_2022_10_15_19_12_39_344.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_39_344.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_39_344.jpg,0,1,0,30.19029
D:\articleProj\IMG\center_2022_10_15_19_12_39_413.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_39_413.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_39_413.jpg,0,1,0,30.19033
D:\articleProj\IMG\center_2022_10_15_19_12_39_480.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_39_480.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_39_480.jpg,0,1,0,30.1903
D:\articleProj\IMG\center_2022_10_15_19_12_39_547.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_39_547.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_39_547.jpg,0,1,0,30.19029
D:\articleProj\IMG\center_2022_10_15_19_12_39_621.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_39_621.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_39_621.jpg,0,1,0,30.19031
D:\articleProj\IMG\center_2022_10_15_19_12_39_693.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_39_693.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_39_693.jpg,0,1,0,30.19031
D:\articleProj\IMG\center_2022_10_15_19_12_39_761.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_39_761.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_39_761.jpg,0,1,0,30.19049
D:\articleProj\IMG\center_2022_10_15_19_12_39_832.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_39_832.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_39_832.jpg,0,1,0,30.19043
D:\articleProj\IMG\center_2022_10_15_19_12_39_901.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_39_901.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_39_901.jpg,0,1,0,30.19038
D:\articleProj\IMG\center_2022_10_15_19_12_39_971.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_39_971.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_39_971.jpg,0,1,0,30.19009
D:\articleProj\IMG\center_2022_10_15_19_12_40_040.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_40_040.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_40_040.jpg,0,1,0,30.19047
D:\articleProj\IMG\center_2022_10_15_19_12_40_109.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_40_109.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_40_109.jpg,0,1,0,30.19044
D:\articleProj\IMG\center_2022_10_15_19_12_40_183.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_40_183.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_40_183.jpg,0.2,1,0,30.17959
D:\articleProj\IMG\center_2022_10_15_19_12_40_252.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_40_252.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_40_252.jpg,0.2216532,1,0,30.17979
D:\articleProj\IMG\center_2022_10_15_19_12_40_321.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_40_321.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_40_321.jpg,0,1,0,30.18934
D:\articleProj\IMG\center_2022_10_15_19_12_40_391.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_40_391.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_40_391.jpg,0,1,0,30.18992
D:\articleProj\IMG\center_2022_10_15_19_12_40_461.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_40_461.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_40_461.jpg,0,1,0,30.19022
D:\articleProj\IMG\center_2022_10_15_19_12_40_529.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_40_529.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_40_529.jpg,0,1,0,30.18944
D:\articleProj\IMG\center_2022_10_15_19_12_40_596.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_40_596.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_40_596.jpg,0,1,0,30.1906
D:\articleProj\IMG\center_2022_10_15_19_12_40_664.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_40_664.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_40_664.jpg,0,1,0,30.19043
D:\articleProj\IMG\center_2022_10_15_19_12_40_737.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_40_737.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_40_737.jpg,0.05,1,0,30.18977
D:\articleProj\IMG\center_2022_10_15_19_12_40_807.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_40_807.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_40_807.jpg,0.25,1,0,30.17455
D:\articleProj\IMG\center_2022_10_15_19_12_40_877.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_40_877.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_40_877.jpg,0.4,1,0,30.15818
D:\articleProj\IMG\center_2022_10_15_19_12_40_949.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_40_949.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_40_949.jpg,0.3674961,1,0,30.17838
D:\articleProj\IMG\center_2022_10_15_19_12_41_019.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_41_019.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_41_019.jpg,0.1769685,1,0,30.19297
D:\articleProj\IMG\center_2022_10_15_19_12_41_091.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_41_091.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_41_091.jpg,0,1,0,30.18661
D:\articleProj\IMG\center_2022_10_15_19_12_41_163.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_41_163.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_41_163.jpg,0,1,0,30.1896
D:\articleProj\IMG\center_2022_10_15_19_12_41_233.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_41_233.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_41_233.jpg,0,1,0,30.18999
D:\articleProj\IMG\center_2022_10_15_19_12_41_302.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_41_302.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_41_302.jpg,0,1,0,30.19002
D:\articleProj\IMG\center_2022_10_15_19_12_41_371.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_41_371.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_41_371.jpg,0,1,0,30.19072
D:\articleProj\IMG\center_2022_10_15_19_12_41_438.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_41_438.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_41_438.jpg,0,1,0,30.19056
D:\articleProj\IMG\center_2022_10_15_19_12_41_505.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_41_505.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_41_505.jpg,0.2,1,0,30.17982
D:\articleProj\IMG\center_2022_10_15_19_12_41_577.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_41_577.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_41_577.jpg,0.35,1,0,30.16316
D:\articleProj\IMG\center_2022_10_15_19_12_41_646.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_41_646.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_41_646.jpg,0.5381688,1,0,30.14111
D:\articleProj\IMG\center_2022_10_15_19_12_41_717.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_41_717.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_41_717.jpg,0.3584524,1,0,30.1846
D:\articleProj\IMG\center_2022_10_15_19_12_41_787.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_41_787.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_41_787.jpg,0.1156939,1,0,30.19197
D:\articleProj\IMG\center_2022_10_15_19_12_41_856.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_41_856.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_41_856.jpg,0,1,0,30.18628
D:\articleProj\IMG\center_2022_10_15_19_12_41_927.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_41_927.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_41_927.jpg,0,1,0,30.1895
D:\articleProj\IMG\center_2022_10_15_19_12_41_995.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_41_995.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_41_995.jpg,0,1,0,30.18861
D:\articleProj\IMG\center_2022_10_15_19_12_42_064.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_42_064.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_42_064.jpg,0,1,0,30.19076
D:\articleProj\IMG\center_2022_10_15_19_12_42_133.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_42_133.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_42_133.jpg,0,1,0,30.1904
D:\articleProj\IMG\center_2022_10_15_19_12_42_203.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_42_203.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_42_203.jpg,0.2,1,0,30.18124
D:\articleProj\IMG\center_2022_10_15_19_12_42_273.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_42_273.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_42_273.jpg,0.35,1,0,30.16432
D:\articleProj\IMG\center_2022_10_15_19_12_42_345.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_42_345.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_42_345.jpg,0.5500001,1,0,30.13893
D:\articleProj\IMG\center_2022_10_15_19_12_42_414.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_42_414.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_42_414.jpg,0.7,1,0,30.11877
D:\articleProj\IMG\center_2022_10_15_19_12_42_484.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_42_484.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_42_484.jpg,0.9819865,1,0,30.09221
D:\articleProj\IMG\center_2022_10_15_19_12_42_556.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_42_556.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_42_556.jpg,0.8040028,1,0,30.13196
D:\articleProj\IMG\center_2022_10_15_19_12_42_623.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_42_623.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_42_623.jpg,0.5649691,1,0,30.19503
D:\articleProj\IMG\center_2022_10_15_19_12_42_690.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_42_690.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_42_690.jpg,0.3847516,1,0,30.20436
D:\articleProj\IMG\center_2022_10_15_19_12_42_759.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_42_759.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_42_759.jpg,0.1997932,1,0,30.19876
D:\articleProj\IMG\center_2022_10_15_19_12_42_830.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_42_830.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_42_830.jpg,0,1,0,30.18605
D:\articleProj\IMG\center_2022_10_15_19_12_42_899.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_42_899.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_42_899.jpg,0,1,0,30.18851
D:\articleProj\IMG\center_2022_10_15_19_12_42_967.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_42_967.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_42_967.jpg,0,1,0,30.188
D:\articleProj\IMG\center_2022_10_15_19_12_43_038.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_43_038.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_43_038.jpg,0,1,0,30.19075
D:\articleProj\IMG\center_2022_10_15_19_12_43_108.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_43_108.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_43_108.jpg,0,1,0,30.19031
D:\articleProj\IMG\center_2022_10_15_19_12_43_178.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_43_178.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_43_178.jpg,0,1,0,30.19003
D:\articleProj\IMG\center_2022_10_15_19_12_43_248.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_43_248.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_43_248.jpg,0,1,0,30.19112
D:\articleProj\IMG\center_2022_10_15_19_12_43_319.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_43_319.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_43_319.jpg,0,1,0,30.19065
D:\articleProj\IMG\center_2022_10_15_19_12_43_390.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_43_390.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_43_390.jpg,0,1,0,30.19221
D:\articleProj\IMG\center_2022_10_15_19_12_43_461.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_43_461.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_43_461.jpg,0,1,0,30.19103
D:\articleProj\IMG\center_2022_10_15_19_12_43_531.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_43_531.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_43_531.jpg,0,1,0,30.19089
D:\articleProj\IMG\center_2022_10_15_19_12_43_603.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_43_603.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_43_603.jpg,0.05,1,0,30.19499
D:\articleProj\IMG\center_2022_10_15_19_12_43_673.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_43_673.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_43_673.jpg,0.2,1,0,30.17918
D:\articleProj\IMG\center_2022_10_15_19_12_43_744.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_43_744.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_43_744.jpg,0.4,1,0,30.15741
D:\articleProj\IMG\center_2022_10_15_19_12_43_813.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_43_813.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_43_813.jpg,0.5500001,1,0,30.13981
D:\articleProj\IMG\center_2022_10_15_19_12_43_885.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_43_885.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_43_885.jpg,0.5843335,1,0,30.15161
D:\articleProj\IMG\center_2022_10_15_19_12_43_960.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_43_960.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_43_960.jpg,0.4098454,1,0,30.19055
D:\articleProj\IMG\center_2022_10_15_19_12_44_034.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_44_034.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_44_034.jpg,0.1608688,1,0,30.19471
D:\articleProj\IMG\center_2022_10_15_19_12_44_102.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_44_102.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_44_102.jpg,0,1,0,30.18534
D:\articleProj\IMG\center_2022_10_15_19_12_44_170.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_44_170.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_44_170.jpg,0,1,0,30.18917
D:\articleProj\IMG\center_2022_10_15_19_12_44_240.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_44_240.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_44_240.jpg,0,1,0,30.19017
D:\articleProj\IMG\center_2022_10_15_19_12_44_308.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_44_308.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_44_308.jpg,0,1,0,30.19011
D:\articleProj\IMG\center_2022_10_15_19_12_44_376.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_44_376.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_44_376.jpg,0,1,0,30.19028
D:\articleProj\IMG\center_2022_10_15_19_12_44_445.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_44_445.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_44_445.jpg,0,1,0,30.19031
D:\articleProj\IMG\center_2022_10_15_19_12_44_513.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_44_513.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_44_513.jpg,0,1,0,30.19065
D:\articleProj\IMG\center_2022_10_15_19_12_44_584.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_44_584.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_44_584.jpg,0.05,1,0,30.18972
D:\articleProj\IMG\center_2022_10_15_19_12_44_652.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_44_652.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_44_652.jpg,0.2,1,0,30.17983
D:\articleProj\IMG\center_2022_10_15_19_12_44_720.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_44_720.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_44_720.jpg,0.35,1,0,30.1634
D:\articleProj\IMG\center_2022_10_15_19_12_44_788.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_44_788.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_44_788.jpg,0.1544928,1,0,30.19076
D:\articleProj\IMG\center_2022_10_15_19_12_44_858.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_44_858.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_44_858.jpg,0,1,0,30.18859
D:\articleProj\IMG\center_2022_10_15_19_12_44_925.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_44_925.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_44_925.jpg,0,1,0,30.1898
D:\articleProj\IMG\center_2022_10_15_19_12_44_993.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_44_993.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_44_993.jpg,0,1,0,30.19016
D:\articleProj\IMG\center_2022_10_15_19_12_45_069.jpg,D:\articleProj\IMG\left_2022_10_15_19_12_45_069.jpg,D:\articleProj\IMG\right_2022_10_15_19_12_45_069.jpg,0,1,0,30.19013
